ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
PERFECT N;CH0009115129;PRFN;911512;0.0835;0.0845;0.0815;20210304;0.0845;0.0845;118845;0;0;118845;CHF;20200810;0.3;20200311;0.0115;19991018;;XSWX;RS;CH;0;0.09
PERROT DUVAL I;CH0252620700;PEDU;25262070;117;;;20210303;117;;0;0;0;0;CHF;20200429;126;20200320;100;20141110;;XSWX;BS;CH;0;118.21
PHOENIX I;CH0002187810;PM;218781;456.5;464.5;452;20210304;464;461.5;173;0;1;174;CHF;20210121;484.5;20200316;312;19960802;;XSWX;BS;CH;0;463.44
PLAZZA N;CH0284142913;PLAN;28414291;322;324;317;20210304;320;322;444;0;0;444;CHF;20210304;324;20200323;254;20150626;;XSWX;RS;CH;0;307.94
POENINA HOLDING N;CH0122527648;PNHO;12252764;48.7;48.8;48.7;20210304;48.7;48.8;259;0;0;259;CHF;20210203;53;20200316;37;20171116;;XSWX;RS;CH;0;48.95
Polyphor N;CH0106213793;POLN;10621379;7.62;7.75;7;20210304;7.55;7.75;34317;0;0;34317;CHF;20200427;9.45;20200323;4.88;20180515;;XSWX;RS;CH;0;7.98
PRIVATE EQUITY N;CH0006089921;PEHN;608992;65.5;65.5;63.5;20210304;64;63.5;7212;0;0;7212;CHF;20210303;66;20200713;42.6;20060516;;XSWX;RS;CH;0;60.03
PSP N;CH0018294154;PSPN;1829415;109.6;109.6;108.6;20210304;109.1;109.3;128158;0;26548;154706;CHF;20200306;146.9;20200318;100.2;20040513;;XSWX;RS;CH;0;114.17
RELIEF THERAPEUTICS N;CH0100191136;RLF;10019113;0.317;0.321;0.306;20210304;0.319;0.315;9809649;0;0;9809649;CHF;20200807;0.8;20200306;0.0022;20110919;;XSWX;RS;CH;0;0.35
RIETER N;CH0003671440;RIEN;367144;113.6;118.2;112;20210304;116.6;117.2;12093;15500;715;28308;CHF;20210303;118.8;20201029;73.9;19960802;;XSWX;RS;CH;0;101.77
ROCHE I;CH0012032113;RO;1203211;313.6;313.6;307;20210304;307.8;309.4;58491;0;2769;61260;CHF;20200518;354.8;20200316;261.4;20010504;;XSWX;BS;CH;0;311.49
ROMANDE ENERGIE N;CH0025607331;HREN;2560733;1245;1245;1205;20210304;1250;1230;162;0;0;162;CHF;20210216;1280;20200318;975;20060619;;XSWX;RS;CH;0;1174.65
SANTHERA N;CH0027148649;SANN;2714864;3.3;3.4;3.3;20210304;3.375;3.395;65616;0;0;65616;CHF;20200427;10.24;20201106;2.55;20061103;;XSWX;RS;CH;0;3.58
SCHAFFNER N;CH0009062099;SAHN;906209;218;218;216;20210304;218;217;7;0;0;7;CHF;20210303;224;20200318;122;19980617;;XSWX;RS;CH;0;201.75
SCHINDLER N;CH0024638212;SCHN;2463821;252.4;253.8;251.2;20210304;252.8;252;15099;0;1158;16257;CHF;20210224;255;20200318;175;20060327;;XSWX;RS;CH;0;241.66
SCHLATTER N;CH0002277314;STRN;227731;26.4;26.4;26.4;20210304;26.6;26.4;300;0;0;300;CHF;20200312;36.2;20201030;23.2;19960802;;XSWX;RS;CH;0;26.77
SCHWEITER I;CH0010754924;SWTQ;1075492;1540;1566;1524;20210304;1546;1542;676;0;28;704;CHF;20210208;1690;20200317;700;20000602;;XSWX;BS;CH;0;1522.29
SENSIRION N;CH0406705126;SENS;40670512;58;59;57.5;20210304;58.9;58.1;10258;0;856;11114;CHF;20210114;64.5;20200316;27.2;20180322;;XSWX;RS;CH;0;57.78
SF Urban Properties N;CH0032816131;SFPN;3281613;94.5;94.5;94.5;20210304;95.5;94.5;87;0;0;87;CHF;20200311;103;20200320;83;20120417;;XSWX;RS;CH;0;95.49
SFS Group N;CH0239229302;SFSN;23922930;116.4;117.8;115.8;20210304;118;117.3;20347;0;5540;25887;CHF;20210303;118.4;20200316;58.85;20140507;;XSWX;RS;CH;0;109.24
SIEGFRIED N;CH0014284498;SFZN;1428449;705.5;722.5;701.5;20210304;722.5;720;4771;0;969;5740;CHF;20210301;741.5;20200316;313.5;20020806;;XSWX;RS;CH;0;662.67
SIG Combibloc Grp N;CH0435377954;SIGN;43537795;19.74;19.92;19.2;20210304;19.74;19.67;1178482;0;81537;1260019;CHF;20210217;23.54;20200318;10.94;20180928;;XSWX;RS;CH;0;20.67
SNB N;CH0001319265;SNBN;131926;5340;5400;5280;20210304;5380;5340;89;0;3;92;CHF;20210303;5460;20200323;3280;19960802;;XSWX;RS;CH;0;4901.71
SOFTWAREONE N;CH0496451508;SWON;49645150;26.5;27.1;26.1;20210304;26.75;26.9;271437;0;4167;275604;CHF;20210127;29.75;20200323;13;20191025;;XSWX;RS;CH;0;26.89
SONOVA N 2. LINIE;CH0433746457;SOONE;43374645;188;;;20200313;188;;0;0;0;0;CHF;20200306;234.6;20200313;188;20181010;20211008;XSWX;RS;CH;0;
SPCE N;CH0009153310;SPCE;915331;8.65;;;20210302;8.65;;0;0;0;0;USD;20200309;17.8;20210208;8.4;20150520;;XSWX;RS;CH;0;9.12
ST GALLER KB N;CH0011484067;SGKN;1148406;424;429.5;424;20210304;424;424.5;3446;0;15;3461;CHF;20200608;447.5;20200316;336;20010402;;XSWX;RS;CH;0;416.33
STADLER RAIL N;CH0002178181;SRAIL;217818;45.74;45.74;44.78;20210304;45.44;45;103312;0;39983;143295;CHF;20210127;47.88;20201102;35.88;20190412;;XSWX;RS;CH;0;42.7
STARRAG GROUP N;CH0002361068;STGN;236106;41;43.8;41;20210304;43;43;203;0;0;203;CHF;20200309;47;20201030;33.2;19980316;;XSWX;RS;CH;0;40.05
SULZER N;CH0038388911;SUN;3838891;102.7;105.1;102;20210304;104.2;105.1;41019;0;6069;47088;CHF;20210225;108;20200319;40.12;20130923;;XSWX;RS;CH;0;98.37
SUNRISE N;CH0267291224;SRCG;26729122;110;110.5;110;20210304;110.2;110;647;0;0;647;CHF;20210108;113;20200319;69.25;20150206;;XSWX;RS;CH;0;110.2
SWATCH GROUP N;CH0012255144;UHRN;1225514;54;54.6;53.45;20210304;54.3;54.4;53193;0;8099;61292;CHF;20210304;54.6;20200316;28.56;20070924;;XSWX;RS;CH;0;48.75
SWISS LIFE HOLDING N 2. LINIE;CH0445395269;SLHNE;44539526;455.4;459.4;453.3;20210304;458.7;458.9;7000;0;0;7000;CHF;20210302;470;20200323;262.5;20200302;20210531;XSWX;RS;CH;0;433.18
SWISS PRIME SITE N;CH0008038389;SPSN;803838;87.75;87.75;85.95;20210304;85.9;86;191584;0;7213;198797;CHF;20200306;122.1;20201028;73.9;20140922;;XSWX;RS;CH;0;86.84
Swiss Steel Holding AG;CH0005795668;STLN;579566;0.2695;0.28;0.2645;20210304;0.272;0.28;1073322;0;0;1073322;CHF;20210302;0.29;20200317;0.11;19970217;;XSWX;RS;CH;0;0.25
SWISSQUOTE N;CH0010675863;SQN;1067586;100.6;103.4;99.4;20210304;103;102;34732;0;482;35214;CHF;20210216;112;20200317;40;20000529;;XSWX;RS;CH;0;99.55
TECAN GROUP AG N;CH0012100191;TECN;1210019;373.8;383.8;371.2;20210304;385;380;44750;12709;2691;60150;CHF;20201019;479.8;20200316;228.6;20010504;;XSWX;RS;CH;0;419.57
The Native SA;CH0006326851;NTIV;632685;1.01;1.01;1.01;20210304;1.01;1.01;7010;0;0;7010;CHF;20210120;1.8;20200327;0.09;20000516;;XSWX;BS;CH;0;1.18
THURGAUER KB PS;CH0231351104;TKBP;23135110;104.5;104.5;103.5;20210304;105;104;503;0;0;503;CHF;20200306;110;20200316;87.2;20140407;;XSWX;PC;CH;0;102.84
TITL BN BERG N;CH0527044959;TIBN;52704495;48.2;48.9;48.1;20210304;48.1;48.4;465;0;0;465;CHF;20200528;61.4;20200911;36.3;20200403;;XSWX;RS;CH;0;48.04
TORNOS N;CH0011607683;TOHN;1160768;5.25;5.47;5.25;20210304;5.42;5.42;13098;0;3831;16929;CHF;20210122;6.1;20200316;3;20010313;;XSWX;RS;CH;0;5.11
TX GROUP N;CH0011178255;TXGN;1117825;72.5;73.3;72;20210304;73.3;73;2180;0;0;2180;CHF;20200306;98.6;20200323;60.1;20001002;;XSWX;RS;CH;0;72.47
U-BLOX N;CH0033361673;UBXN;3336167;67.5;69.1;67.05;20210304;68.95;68.1;35533;22959;1509;60001;CHF;20210114;79.35;20201029;43.8;20071026;;XSWX;RS;CH;0;68.65
UBS GROUP N 2. LINIE;CH0596280963;UBSGEE;59628096;14.42;14.655;14.345;20210304;14.58;14.64;1443500;0;0;1443500;CHF;20210302;14.69;20210208;13.47;20210208;20240207;XSWX;RS;CH;0;14.11
V-ZUG N;CH0542483745;VZUG;54248374;87.5;90;87.5;20210304;88.7;90;1708;0;32;1740;CHF;20210120;97;20201102;65.5;20200625;;XSWX;RS;CH;0;88.57
VALARTIS GROUP N;CH0367427686;VLRT;36742768;9.7;9.8;9.25;20210304;9.75;9.8;20857;0;0;20857;CHF;20210303;10;20201112;7.4;20170523;;XSWX;RS;CH;0;8.93
VALIANT N;CH0014786500;VATN;1478650;95.5;95.5;94.2;20210304;94;94.6;15854;0;1643;17497;CHF;20200430;97.7;20200323;67.5;20021209;;XSWX;RS;CH;0;88.2
VALORA N;CH0002088976;VALN;208897;218;218;214;20210304;217;217;14574;0;571;15145;CHF;20200306;227.5;20201102;129.4;19960802;;XSWX;RS;CH;0;177.53
VARIA US PROPERTIES N;CH0305285295;VARN;30528529;37.6;37.6;36.6;20210304;37.4;37.4;9010;0;0;9010;CHF;20200306;44.1;20200323;33.1;20161208;;XSWX;RS;CH;0;38.58
VAT GROUP N;CH0311864901;VACN;31186490;239.2;259;235.8;20210304;257;255;143587;11603;36224;191414;CHF;20210216;279.2;20200316;100.55;20160414;;XSWX;RS;CH;0;239
VAUDOISE ASSU N;CH0021545667;VAHN;2154566;464;468;461;20210304;466;468;647;0;0;647;CHF;20200306;546;20200316;380;20050627;;XSWX;RS;CH;0;463.28
VETROPACK N;CH0530235594;VETN;53023559;57.6;58.9;57.4;20210304;58;58.3;6270;0;0;6270;CHF;20210121;64.9;20200316;39.6;20200504;;XSWX;RS;CH;0;59.34
VIFOR N;CH0364749348;VIFN;36474934;113.85;115.1;112;20210304;116;115.1;314486;0;33258;347744;CHF;20200306;166.55;20200318;97;20200921;;XSWX;RS;CH;0;124.78
VILLARS N;CH0002609656;VILN;260965;710;;;20210303;710;;0;0;0;0;CHF;20200310;805;20200402;705;19960802;;XSWX;RS;CH;0;735.12
VON ROLL I;CH0003245351;ROL;324535;0.77;0.786;0.764;20210304;0.786;0.764;40723;0;0;40723;CHF;20200608;0.92;20200319;0.492;19960802;;XSWX;BS;CH;0;0.75
VONTOBEL N;CH0012335540;VONN;1233554;72.5;73.55;72.3;20210304;72.8;72.75;48520;0;4447;52967;CHF;20210205;78;20200318;36.12;20010611;;XSWX;RS;CH;0;71.97
VZ HOLDING N;CH0528751586;VZN;52875158;76;78;75.4;20210304;77.1;78;5420;0;176;5596;CHF;20200812;88;20200319;50.3;20200421;;XSWX;RS;CH;0;77.5
WALLISER KB N;CH0305951201;WKBN;30595120;104.5;105.5;104.5;20210304;104.5;104.5;1896;0;0;1896;CHF;20200603;112;20200319;93.6;20160118;;XSWX;RS;CH;0;103.69
WARTECK N;CH0002619481;WARN;261948;2300;2300;2270;20210304;2280;2270;8;0;0;8;CHF;20210104;2380;20200318;1810;19960802;;XSWX;RS;CH;0;2298.04
WISeKey N;CH0314029270;WIHN;31402927;1.22;1.29;1.21;20210304;1.33;1.29;883902;0;3402;887304;CHF;20200810;2.17;20200316;0.65;20160331;;XSWX;RS;CH;0;1.35
YPSOMED HLDG;CH0019396990;YPSN;1939699;154.6;154.6;153.2;20210304;154.4;153.2;2477;1515;191;4183;CHF;20210204;159;20200316;102.4;20040922;;XSWX;RS;CH;0;150.51
ZEHNDER N;CH0276534614;ZEHN;27653461;70.5;71.9;70;20210304;72;71.5;16424;0;449;16873;CHF;20210301;73.6;20200323;30.85;20150427;;XSWX;RS;CH;0;63.53
ZUEBLIN IMM N;CH0312309682;ZUBN;31230968;26.4;;;20210303;26.4;;0;0;0;0;CHF;20200311;32.8;20200318;21.8;20160304;;XSWX;RS;CH;0;25.73
ZUG ESTATES HOLDING AG;CH0148052126;ZUGN;14805212;1930;1945;1930;20210304;1935;1930;77;0;0;77;CHF;20200306;2380;20200319;1775;20120702;;XSWX;RS;CH;0;1961.19
ZUGER KB N;CH0493891243;ZUGER;49389124;6700;6700;6620;20210304;6680;6680;13;0;0;13;CHF;20210302;6760;20200324;5500;20200108;;XSWX;RS;CH;0;6432.34
ZUR ROSE GROUP N;CH0042615283;ROSE;4261528;383.5;399.5;380.5;20210304;399.5;396;51803;592;1340;53735;CHF;20210215;514;20200316;95.2;20170706;;XSWX;RS;CH;0;381.3
ZWAHLEN I;CH0002661731;ZWM;266173;197;;;20210303;197;;0;0;0;0;CHF;20200312;250;20200729;133;19960802;;XSWX;BS;CH;0;187.27

Produced at: 23:45:01 2021-03-04
