ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
PERFECT N;CH0009115129;PRFN;911512;0.0845;0.0845;0.0815;20210303;0.08;0.0845;274475;0;0;274475;CHF;20200810;0.3;20200311;0.0115;19991018;;XSWX;RS;CH;0;0.09
PERROT DUVAL I;CH0252620700;PEDU;25262070;117;117;113;20210303;119;116;421;0;0;421;CHF;20200429;126;20200320;100;20141110;;XSWX;BS;CH;0;118.29
PHOENIX I;CH0002187810;PM;218781;464;465.5;457.5;20210303;468;465.5;298;0;5;303;CHF;20210121;484.5;20200316;312;19960802;;XSWX;BS;CH;0;463.4
PLAZZA N;CH0284142913;PLAN;28414291;320;321;316;20210303;314;316;438;0;0;438;CHF;20210303;321;20200323;254;20150626;;XSWX;RS;CH;0;307.79
POENINA HOLDING N;CH0122527648;PNHO;12252764;48.7;49.4;48.7;20210303;49.4;49.4;466;0;0;466;CHF;20210203;53;20200316;37;20171116;;XSWX;RS;CH;0;48.95
Polyphor N;CH0106213793;POLN;10621379;7.55;7.75;7.51;20210303;7.74;7.51;4820;0;0;4820;CHF;20200427;9.45;20200323;4.88;20180515;;XSWX;RS;CH;0;8
PRIVATE EQUITY N;CH0006089921;PEHN;608992;64;66;61;20210303;61;61.5;17345;0;0;17345;CHF;20210303;66;20200713;42.6;20060516;;XSWX;RS;CH;0;59.68
PSP N;CH0018294154;PSPN;1829415;109.1;111.6;108.7;20210303;110;110.6;139853;0;8570;148423;CHF;20200305;150.6;20200318;100.2;20040513;;XSWX;RS;CH;0;114.22
RELIEF THERAPEUTICS N;CH0100191136;RLF;10019113;0.319;0.328;0.311;20210303;0.328;0.327;7645184;0;12546;7657730;CHF;20200807;0.8;20200306;0.0022;20110919;;XSWX;RS;CH;0;0.35
RIETER N;CH0003671440;RIEN;367144;116.6;118.8;113.2;20210303;112.4;113.2;14404;0;390;14794;CHF;20210303;118.8;20201029;73.9;19960802;;XSWX;RS;CH;0;101.42
ROCHE I;CH0012032113;RO;1203211;307.8;311.6;304.6;20210303;310.2;310.4;82427;0;3605;86032;CHF;20200518;354.8;20200316;261.4;20010504;;XSWX;BS;CH;0;311.43
ROMANDE ENERGIE N;CH0025607331;HREN;2560733;1250;1250;1230;20210303;1240;1240;181;0;0;181;CHF;20210216;1280;20200318;975;20060619;;XSWX;RS;CH;0;1172.84
SANTHERA N;CH0027148649;SANN;2714864;3.375;3.48;3.34;20210303;3.35;3.405;239745;0;0;239745;CHF;20200427;10.24;20201106;2.55;20061103;;XSWX;RS;CH;0;3.58
SCHAFFNER N;CH0009062099;SAHN;906209;218;224;216;20210303;221;222;232;0;15;247;CHF;20210303;224;20200318;122;19980617;;XSWX;RS;CH;0;201.73
SCHINDLER N;CH0024638212;SCHN;2463821;252.8;254.4;250.4;20210303;251.8;251.6;28622;0;503;29125;CHF;20210224;255;20200318;175;20060327;;XSWX;RS;CH;0;241.37
SCHLATTER N;CH0002277314;STRN;227731;26.6;26.6;25.6;20210303;26.2;26.4;3093;0;0;3093;CHF;20200305;36.8;20201030;23.2;19960802;;XSWX;RS;CH;0;26.77
SCHWEITER I;CH0010754924;SWTQ;1075492;1546;1588;1524;20210303;1552;1566;1924;0;13;1937;CHF;20210208;1690;20200317;700;20000602;;XSWX;BS;CH;0;1520.41
SENSIRION N;CH0406705126;SENS;40670512;58.9;59.5;56.9;20210303;59.1;56.9;10676;0;153;10829;CHF;20210114;64.5;20200316;27.2;20180322;;XSWX;RS;CH;0;57.74
SF Urban Properties N;CH0032816131;SFPN;3281613;95.5;95.5;95;20210303;94;95;517;0;0;517;CHF;20200311;103;20200320;83;20120417;;XSWX;RS;CH;0;95.46
SFS Group N;CH0239229302;SFSN;23922930;118;118.4;115.2;20210303;115.6;115.2;28701;0;2377;31078;CHF;20210303;118.4;20200316;58.85;20140507;;XSWX;RS;CH;0;109.09
SIEGFRIED N;CH0014284498;SFZN;1428449;722.5;732;717;20210303;724;731;6170;0;1378;7548;CHF;20210301;741.5;20200316;313.5;20020806;;XSWX;RS;CH;0;661.89
SIG Combibloc Grp N;CH0435377954;SIGN;43537795;19.74;19.81;19.26;20210303;19.38;19.46;903028;0;138288;1041316;CHF;20210217;23.54;20200318;10.94;20180928;;XSWX;RS;CH;0;20.64
SNB N;CH0001319265;SNBN;131926;5380;5460;5340;20210303;5440;5360;159;0;6;165;CHF;20200305;5550;20200323;3280;19960802;;XSWX;RS;CH;0;4892.71
SOFTWAREONE N;CH0496451508;SWON;49645150;26.75;27.25;26.55;20210303;26.85;27.2;188207;0;24678;212885;CHF;20210127;29.75;20200323;13;20191025;;XSWX;RS;CH;0;26.85
SONOVA N 2. LINIE;CH0433746457;SOONE;43374645;188;;;20200313;188;;0;0;0;0;CHF;20200306;234.6;20200313;188;20181010;20211008;XSWX;RS;CH;0;
SPCE N;CH0009153310;SPCE;915331;8.65;;;20210302;8.55;;0;0;0;0;USD;20200305;18;20210208;8.4;20150520;;XSWX;RS;CH;0;9.12
ST GALLER KB N;CH0011484067;SGKN;1148406;424;426;421.5;20210303;426;425;3114;0;86;3200;CHF;20200305;458.5;20200316;336;20010402;;XSWX;RS;CH;0;416.03
STADLER RAIL N;CH0002178181;SRAIL;217818;45.44;45.62;44.9;20210303;45.02;44.9;114394;0;2130;116524;CHF;20210127;47.88;20201102;35.88;20190412;;XSWX;RS;CH;0;42.64
STARRAG GROUP N;CH0002361068;STGN;236106;43;43;41.8;20210303;41;41.8;1727;0;0;1727;CHF;20200309;47;20201030;33.2;19980316;;XSWX;RS;CH;0;40.05
SULZER N;CH0038388911;SUN;3838891;104.2;106.7;102.9;20210303;104.4;104.5;66950;0;4090;71040;CHF;20210225;108;20200319;40.12;20130923;;XSWX;RS;CH;0;98.23
SUNRISE N;CH0267291224;SRCG;26729122;110.2;110.3;110;20210303;110;110;1208;0;0;1208;CHF;20210108;113;20200319;69.25;20150206;;XSWX;RS;CH;0;110.19
SWATCH GROUP N;CH0012255144;UHRN;1225514;54.3;54.5;53.8;20210303;53.75;53.8;55846;0;6921;62767;CHF;20210303;54.5;20200316;28.56;20070924;;XSWX;RS;CH;0;48.62
SWISS LIFE HOLDING N 2. LINIE;CH0445395269;SLHNE;44539526;458.7;468.8;458.7;20210303;469;466.7;7000;0;0;7000;CHF;20210302;470;20200323;262.5;20200302;20210531;XSWX;RS;CH;0;432.75
SWISS PRIME SITE N;CH0008038389;SPSN;803838;85.9;87.95;85.7;20210303;86.3;86.5;161692;0;5586;167278;CHF;20200305;124.1;20201028;73.9;20140922;;XSWX;RS;CH;0;86.79
Swiss Steel Holding AG;CH0005795668;STLN;579566;0.272;0.285;0.262;20210303;0.285;0.285;2785115;0;0;2785115;CHF;20210302;0.29;20200317;0.11;19970217;;XSWX;RS;CH;0;0.25
SWISSQUOTE N;CH0010675863;SQN;1067586;103;105.4;102.2;20210303;104.6;105.4;36423;0;744;37167;CHF;20210216;112;20200317;40;20000529;;XSWX;RS;CH;0;99.1
TECAN GROUP AG N;CH0012100191;TECN;1210019;385;398.6;384.6;20210303;396.4;398.6;31315;0;809;32124;CHF;20201019;479.8;20200316;228.6;20010504;;XSWX;RS;CH;0;420.58
The Native SA;CH0006326851;NTIV;632685;1.01;1.02;1.01;20210303;1.09;1.02;2550;0;0;2550;CHF;20210120;1.8;20200327;0.09;20000516;;XSWX;BS;CH;0;1.18
THURGAUER KB PS;CH0231351104;TKBP;23135110;105;105;103;20210303;104;103.5;1808;0;0;1808;CHF;20200306;110;20200316;87.2;20140407;;XSWX;PC;CH;0;102.85
TITL BN BERG N;CH0527044959;TIBN;52704495;48.1;48.8;48;20210303;48;48.6;1880;0;90;1970;CHF;20200528;61.4;20200911;36.3;20200403;;XSWX;RS;CH;0;48.03
TORNOS N;CH0011607683;TOHN;1160768;5.42;5.54;5.42;20210303;5.5;5.5;15774;0;719;16493;CHF;20210122;6.1;20200316;3;20010313;;XSWX;RS;CH;0;5.11
TX GROUP N;CH0011178255;TXGN;1117825;73.3;74.4;73.3;20210303;73;74;712;0;0;712;CHF;20200306;98.6;20200323;60.1;20001002;;XSWX;RS;CH;0;72.5
U-BLOX N;CH0033361673;UBXN;3336167;68.95;70.95;68.3;20210303;70;70.6;24047;0;1600;25647;CHF;20210114;79.35;20201029;43.8;20071026;;XSWX;RS;CH;0;68.56
UBS GROUP N 2. LINIE;CH0596280963;UBSGEE;59628096;14.58;14.68;14.43;20210303;14.66;14.58;1580000;0;0;1580000;CHF;20210302;14.69;20210208;13.47;20210208;20240207;XSWX;RS;CH;0;14.09
V-ZUG N;CH0542483745;VZUG;54248374;88.7;90;88.7;20210303;89;89.4;1227;0;11;1238;CHF;20210120;97;20201102;65.5;20200625;;XSWX;RS;CH;0;88.48
VALARTIS GROUP N;CH0367427686;VLRT;36742768;9.75;10;9.1;20210303;9.75;9.9;19860;0;0;19860;CHF;20210303;10;20201112;7.4;20170523;;XSWX;RS;CH;0;8.88
VALIANT N;CH0014786500;VATN;1478650;94;95.5;93.2;20210303;93.4;93.3;20349;0;2347;22696;CHF;20200430;97.7;20200323;67.5;20021209;;XSWX;RS;CH;0;88.07
VALORA N;CH0002088976;VALN;208897;217;219;212;20210303;212;212;24282;0;1905;26187;CHF;20200305;237;20201102;129.4;19960802;;XSWX;RS;CH;0;177.06
VARIA US PROPERTIES N;CH0305285295;VARN;30528529;37.4;38;37.4;20210303;38.7;38;8925;0;0;8925;CHF;20200305;46.5;20200323;33.1;20161208;;XSWX;RS;CH;0;38.63
VAT GROUP N;CH0311864901;VACN;31186490;257;260.6;255.4;20210303;257;259;77134;3797;5310;86241;CHF;20210216;279.2;20200316;100.55;20160414;;XSWX;RS;CH;0;238.01
VAUDOISE ASSU N;CH0021545667;VAHN;2154566;466;469;462;20210303;461;462;577;0;0;577;CHF;20200305;570;20200316;380;20050627;;XSWX;RS;CH;0;463.33
VETROPACK N;CH0530235594;VETN;53023559;58;59.1;57.2;20210303;58;58.5;11609;0;4;11613;CHF;20210121;64.9;20200316;39.6;20200504;;XSWX;RS;CH;0;59.31
VIFOR N;CH0364749348;VIFN;36474934;116;122.35;115.55;20210303;120;118.8;460236;0;47117;507353;CHF;20200305;174.05;20200318;97;20200921;;XSWX;RS;CH;0;125.25
VILLARS N;CH0002609656;VILN;260965;710;710;710;20210303;710;710;5;0;0;5;CHF;20200310;805;20200402;705;19960802;;XSWX;RS;CH;0;735.12
VON ROLL I;CH0003245351;ROL;324535;0.786;0.786;0.732;20210303;0.744;0.732;158114;0;0;158114;CHF;20200608;0.92;20200319;0.492;19960802;;XSWX;BS;CH;0;0.75
VONTOBEL N;CH0012335540;VONN;1233554;72.8;74.6;71.65;20210303;71;71.65;89468;0;746;90214;CHF;20210205;78;20200318;36.12;20010611;;XSWX;RS;CH;0;71.86
VZ HOLDING N;CH0528751586;VZN;52875158;77.1;78;74.1;20210303;75;74.1;10949;0;262;11211;CHF;20200812;88;20200319;50.3;20200421;;XSWX;RS;CH;0;77.52
WALLISER KB N;CH0305951201;WKBN;30595120;104.5;106;104.5;20210303;104.5;104.5;3297;0;0;3297;CHF;20200603;112;20200319;93.6;20160118;;XSWX;RS;CH;0;103.82
WARTECK N;CH0002619481;WARN;261948;2280;2310;2250;20210303;2300;2310;197;0;0;197;CHF;20210104;2380;20200318;1810;19960802;;XSWX;RS;CH;0;2297.96
WISeKey N;CH0314029270;WIHN;31402927;1.33;1.4;1.315;20210303;1.36;1.4;250430;0;0;250430;CHF;20200810;2.17;20200316;0.65;20160331;;XSWX;RS;CH;0;1.35
YPSOMED HLDG;CH0019396990;YPSN;1939699;154.4;158.6;153.6;20210303;157.2;158.6;2996;0;54;3050;CHF;20210204;159;20200316;102.4;20040922;;XSWX;RS;CH;0;150.45
ZEHNDER N;CH0276534614;ZEHN;27653461;72;73;71.5;20210303;71;72.3;38502;0;2436;40938;CHF;20210301;73.6;20200323;30.85;20150427;;XSWX;RS;CH;0;63.3
ZUEBLIN IMM N;CH0312309682;ZUBN;31230968;26.4;26.4;26.4;20210303;26;26.4;78;0;0;78;CHF;20200305;33.2;20200318;21.8;20160304;;XSWX;RS;CH;0;25.73
ZUG ESTATES HOLDING AG;CH0148052126;ZUGN;14805212;1935;1935;1920;20210303;1915;1925;99;0;58;157;CHF;20200306;2380;20200319;1775;20120702;;XSWX;RS;CH;0;1961.54
ZUGER KB N;CH0493891243;ZUGER;49389124;6680;6680;6600;20210303;6600;6620;18;0;0;18;CHF;20210302;6760;20200324;5500;20200108;;XSWX;RS;CH;0;6427.98
ZUR ROSE GROUP N;CH0042615283;ROSE;4261528;399.5;410.5;392;20210303;415;410;69091;0;4844;73935;CHF;20210215;514;20200316;95.2;20170706;;XSWX;RS;CH;1261;380.42
ZWAHLEN I;CH0002661731;ZWM;266173;197;197;197;20210303;197;197;2;0;0;2;CHF;20200312;250;20200729;133;19960802;;XSWX;BS;CH;0;187.27

Produced at: 23:45:01 2021-03-03
